,GHI,DHI,DNI,temp,wspd
2023-01-18 10:00:00,1041.0,635.3,956.7,5.0,25.6
2023-01-18 11:00:00,1289.7,745.9,1092.3,6.1,24.8
2023-01-18 12:00:00,1379.1,783.6,1138.6,6.3,23.4
2023-01-18 13:00:00,1289.7,745.9,1092.3,7.6,22.0
2023-01-18 14:00:00,1041.0,635.3,956.7,8.3,20.9
2023-01-18 15:00:00,686.6,459.4,741.1,8.5,20.5
2023-01-18 16:00:00,300.8,230.1,460.0,7.9,20.5
2023-01-18 17:00:00,0.0,0.0,0.0,6.8,16.2
2023-01-18 18:00:00,0.0,0.0,0.0,5.7,14.4
2023-01-18 19:00:00,0.0,0.0,0.0,4.6,13.0
2023-01-18 20:00:00,0.0,0.0,0.0,4.1,11.2
2023-01-18 21:00:00,0.0,0.0,0.0,3.9,11.2
2023-01-18 22:00:00,0.0,0.0,0.0,3.7,13.7
2023-01-18 23:00:00,0.0,0.0,0.0,3.5,14.4
2023-01-19 00:00:00,0.0,0.0,0.0,3.0,13.0
2023-01-19 01:00:00,0.0,0.0,0.0,2.4,12.6
2023-01-19 02:00:00,0.0,0.0,0.0,2.2,11.9
2023-01-19 03:00:00,0.0,0.0,0.0,1.7,9.7
2023-01-19 04:00:00,0.0,0.0,0.0,1.1,8.6
2023-01-19 05:00:00,0.0,0.0,0.0,0.3,8.3
2023-01-19 06:00:00,0.0,0.0,0.0,-1.0,9.7
2023-01-19 07:00:00,0.0,0.0,0.0,-1.1,10.8
2023-01-19 08:00:00,372.0,198.2,1113.2,-1.1,10.8
2023-01-19 09:00:00,842.4,392.6,1453.8,1.2,7.6
2023-01-19 10:00:00,1274.1,541.8,1715.1,4.4,9.7
2023-01-19 11:00:00,1576.9,635.6,1879.4,5.7,9.7
2023-01-19 12:00:00,1685.8,667.6,1935.5,6.9,10.8
2023-01-19 13:00:00,1576.9,635.6,1879.4,7.9,14.4
2023-01-19 14:00:00,1274.1,541.8,1715.1,8.1,14.8
2023-01-19 15:00:00,842.4,392.6,1453.8,8.2,13.7
2023-01-19 16:00:00,372.0,198.2,1113.2,8.1,15.1
2023-01-19 17:00:00,0.0,0.0,0.0,7.4,16.9
2023-01-19 18:00:00,0.0,0.0,0.0,6.7,15.5
2023-01-19 19:00:00,0.0,0.0,0.0,6.5,16.2
2023-01-19 20:00:00,0.0,0.0,0.0,5.9,16.2
2023-01-19 21:00:00,0.0,0.0,0.0,5.8,16.9
2023-01-19 22:00:00,0.0,0.0,0.0,6.3,18.4
2023-01-19 23:00:00,0.0,0.0,0.0,7.0,20.2
2023-01-20 00:00:00,0.0,0.0,0.0,7.1,20.9
2023-01-20 01:00:00,0.0,0.0,0.0,7.1,20.2
2023-01-20 02:00:00,0.0,0.0,0.0,7.1,19.8
2023-01-20 03:00:00,0.0,0.0,0.0,7.0,19.4
2023-01-20 04:00:00,0.0,0.0,0.0,7.4,17.6
2023-01-20 05:00:00,0.0,0.0,0.0,7.5,15.8
2023-01-20 06:00:00,0.0,0.0,0.0,7.6,15.1
2023-01-20 07:00:00,0.0,0.0,0.0,7.8,13.3
2023-01-20 08:00:00,367.1,210.0,989.4,8.1,12.2
2023-01-20 09:00:00,824.6,412.8,1318.6,8.6,12.2
2023-01-20 10:00:00,1244.1,568.5,1571.2,9.6,10.4
2023-01-20 11:00:00,1538.3,666.4,1730.0,10.6,9.7
2023-01-20 12:00:00,1644.0,699.7,1784.2,11.5,6.8
2023-01-20 13:00:00,1538.3,666.4,1730.0,12.0,3.6
2023-01-20 14:00:00,1244.1,568.5,1571.2,12.3,6.1
2023-01-20 15:00:00,824.6,412.8,1318.6,12.9,6.5
2023-01-20 16:00:00,367.1,210.0,989.4,12.7,7.6
2023-01-20 17:00:00,0.0,0.0,0.0,10.9,5.4
2023-01-20 18:00:00,0.0,0.0,0.0,9.4,9.4
2023-01-20 19:00:00,0.0,0.0,0.0,9.7,7.9
2023-01-20 20:00:00,0.0,0.0,0.0,9.5,8.6
2023-01-20 21:00:00,0.0,0.0,0.0,9.1,8.3
2023-01-20 22:00:00,0.0,0.0,0.0,8.9,7.9
2023-01-20 23:00:00,0.0,0.0,0.0,9.2,8.3
2023-01-21 00:00:00,0.0,0.0,0.0,9.2,9.0
2023-01-21 01:00:00,0.0,0.0,0.0,8.9,8.3
2023-01-21 02:00:00,0.0,0.0,0.0,8.6,7.2
2023-01-21 03:00:00,0.0,0.0,0.0,8.7,5.8
2023-01-21 04:00:00,0.0,0.0,0.0,8.9,6.8
2023-01-21 05:00:00,0.0,0.0,0.0,9.0,5.8
2023-01-21 06:00:00,0.0,0.0,0.0,8.9,3.2
2023-01-21 07:00:00,0.0,0.0,0.0,8.7,5.0
2023-01-21 08:00:00,372.6,214.3,979.6,8.8,6.1
2023-01-21 09:00:00,830.1,418.2,1306.8,8.9,6.5
2023-01-21 10:00:00,1249.3,574.7,1557.8,9.2,6.8
2023-01-21 11:00:00,1543.1,673.0,1715.6,10.0,6.5
2023-01-21 12:00:00,1648.7,706.5,1769.4,10.6,9.0
2023-01-21 13:00:00,1543.1,673.0,1715.6,10.5,10.1
2023-01-21 14:00:00,1249.3,574.7,1557.8,10.9,11.2
2023-01-21 15:00:00,830.1,418.2,1306.8,11.6,10.4
2023-01-21 16:00:00,372.6,214.3,979.6,11.7,11.5
2023-01-21 17:00:00,0.0,0.0,0.0,10.7,10.4
2023-01-21 18:00:00,0.0,0.0,0.0,9.4,13.7
2023-01-21 19:00:00,0.0,0.0,0.0,7.7,13.3
2023-01-21 20:00:00,0.0,0.0,0.0,7.8,10.8
2023-01-21 21:00:00,0.0,0.0,0.0,6.7,10.8
2023-01-21 22:00:00,0.0,0.0,0.0,6.1,11.5
2023-01-21 23:00:00,0.0,0.0,0.0,6.3,10.4
2023-01-22 00:00:00,0.0,0.0,0.0,5.6,10.8
2023-01-22 01:00:00,0.0,0.0,0.0,4.3,9.4
2023-01-22 02:00:00,0.0,0.0,0.0,3.3,12.6
2023-01-22 03:00:00,0.0,0.0,0.0,2.3,13.7
2023-01-22 04:00:00,0.0,0.0,0.0,1.7,12.6
2023-01-22 05:00:00,0.0,0.0,0.0,1.3,13.3
2023-01-22 06:00:00,0.0,0.0,0.0,1.1,14.4
2023-01-22 07:00:00,0.0,0.0,0.0,0.5,13.3
2023-01-22 08:00:00,344.1,238.0,645.8,0.4,11.9
2023-01-22 09:00:00,760.4,460.9,941.6,2.5,11.5
2023-01-22 10:00:00,1141.6,631.9,1168.5,3.9,12.6
2023-01-22 11:00:00,1408.7,739.4,1311.2,5.6,15.5
2023-01-22 12:00:00,1504.6,776.0,1359.9,6.6,13.0
2023-01-22 13:00:00,1408.7,739.4,1311.2,6.8,14.0
2023-01-22 14:00:00,1141.6,631.9,1168.5,7.1,11.9
2023-01-22 15:00:00,760.4,460.9,941.6,7.2,10.8
2023-01-22 16:00:00,344.1,238.0,645.8,7.2,9.7
2023-01-22 17:00:00,0.0,0.0,0.0,5.7,6.5
2023-01-22 18:00:00,0.0,0.0,0.0,4.2,8.3
2023-01-22 19:00:00,0.0,0.0,0.0,3.6,7.9
2023-01-22 20:00:00,0.0,0.0,0.0,3.1,9.4
2023-01-22 21:00:00,0.0,0.0,0.0,2.2,9.4
2023-01-22 22:00:00,0.0,0.0,0.0,1.8,9.7
2023-01-22 23:00:00,0.0,0.0,0.0,1.1,9.4
2023-01-23 00:00:00,0.0,0.0,0.0,0.6,9.0
2023-01-23 01:00:00,0.0,0.0,0.0,0.3,9.0
2023-01-23 02:00:00,0.0,0.0,0.0,0.4,11.9
2023-01-23 03:00:00,0.0,0.0,0.0,1.0,13.0
2023-01-23 04:00:00,0.0,0.0,0.0,0.8,14.8
2023-01-23 05:00:00,0.0,0.0,0.0,0.7,15.8
2023-01-23 06:00:00,0.0,0.0,0.0,0.8,16.6
2023-01-23 07:00:00,0.0,0.0,0.0,0.9,17.3
2023-01-23 08:00:00,361.8,236.6,748.7,1.3,18.4
2023-01-23 09:00:00,793.0,454.7,1053.0,2.9,18.4
2023-01-23 10:00:00,1187.4,622.0,1286.5,3.8,19.4
2023-01-23 11:00:00,1463.6,727.2,1433.3,4.7,19.1
2023-01-23 12:00:00,1562.8,763.0,1483.3,5.5,18.0
2023-01-23 13:00:00,1463.6,727.2,1433.3,7.1,15.1
2023-01-23 14:00:00,1187.4,622.0,1286.5,7.5,12.6
2023-01-23 15:00:00,793.0,454.7,1053.0,7.6,10.4
2023-01-23 16:00:00,361.8,236.6,748.7,7.3,10.1
2023-01-23 17:00:00,0.0,0.0,0.0,5.6,5.8
2023-01-23 18:00:00,0.0,0.0,0.0,3.6,6.8
2023-01-23 19:00:00,0.0,0.0,0.0,3.1,7.6
2023-01-23 20:00:00,0.0,0.0,0.0,2.9,6.5
2023-01-23 21:00:00,0.0,0.0,0.0,4.8,7.9
2023-01-23 22:00:00,0.0,0.0,0.0,3.0,8.3
2023-01-23 23:00:00,0.0,0.0,0.0,2.4,7.9
2023-01-24 00:00:00,0.0,0.0,0.0,1.6,6.1
2023-01-24 01:00:00,0.0,0.0,0.0,1.0,7.2
2023-01-24 02:00:00,0.0,0.0,0.0,-0.2,7.6
2023-01-24 03:00:00,0.0,0.0,0.0,-0.6,7.6
2023-01-24 04:00:00,0.0,0.0,0.0,-0.3,7.9
2023-01-24 05:00:00,0.0,0.0,0.0,0.6,7.6
2023-01-24 06:00:00,0.0,0.0,0.0,-1.1,7.6
2023-01-24 07:00:00,0.0,0.0,0.0,-1.1,6.5
2023-01-24 08:00:00,376.1,236.6,820.0,-1.3,5.8
2023-01-24 09:00:00,817.6,451.1,1129.6,1.7,7.2
2023-01-24 10:00:00,1221.2,615.8,1367.0,3.9,7.6
2023-01-24 11:00:00,1503.7,719.3,1516.3,5.4,7.6
2023-01-24 12:00:00,1605.1,754.6,1567.3,6.9,9.0
2023-01-24 13:00:00,1503.7,719.3,1516.3,7.9,10.4
2023-01-24 14:00:00,1221.2,615.8,1367.0,8.7,10.4
2023-01-24 15:00:00,817.6,451.1,1129.6,8.9,10.8
2023-01-24 16:00:00,376.1,236.6,820.0,8.4,11.2
2023-01-24 17:00:00,0.0,0.0,0.0,6.7,7.9
2023-01-24 18:00:00,0.0,0.0,0.0,4.2,8.3
2023-01-24 19:00:00,0.0,0.0,0.0,3.8,7.9
2023-01-24 20:00:00,0.0,0.0,0.0,3.0,7.9
2023-01-24 21:00:00,0.0,0.0,0.0,2.7,7.6
2023-01-24 22:00:00,0.0,0.0,0.0,1.8,10.1
2023-01-24 23:00:00,0.0,0.0,0.0,1.2,10.8
2023-01-25 00:00:00,0.0,0.0,0.0,0.2,9.7
2023-01-25 01:00:00,0.0,0.0,0.0,-0.2,10.1
2023-01-25 02:00:00,0.0,0.0,0.0,-0.8,10.1
2023-01-25 03:00:00,0.0,0.0,0.0,-1.3,9.4
2023-01-25 04:00:00,0.0,0.0,0.0,-1.8,8.3
2023-01-25 05:00:00,0.0,0.0,0.0,-1.9,7.2
2023-01-25 06:00:00,0.0,0.0,0.0,-1.9,6.5
2023-01-25 07:00:00,0.0,0.0,0.0,-2.0,7.9
2023-01-25 08:00:00,418.9,216.3,1170.0,-1.2,5.8
2023-01-25 09:00:00,903.2,409.4,1507.2,2.3,7.2
2023-01-25 10:00:00,1345.6,557.5,1766.0,4.3,7.9
2023-01-25 11:00:00,1655.1,650.6,1928.7,6.0,10.1
2023-01-25 12:00:00,1766.2,682.4,1984.1,7.3,9.0
2023-01-25 13:00:00,1655.1,650.6,1928.7,8.2,9.0
2023-01-25 14:00:00,1345.6,557.5,1766.0,8.5,10.4
2023-01-25 15:00:00,903.2,409.4,1507.2,8.8,9.7
2023-01-25 16:00:00,418.9,216.3,1170.0,8.7,8.6
2023-01-25 17:00:00,0.0,0.0,0.0,8.3,5.0
2023-01-25 18:00:00,0.0,0.0,0.0,6.4,5.8
2023-01-25 19:00:00,0.0,0.0,0.0,7.5,8.3
2023-01-25 20:00:00,0.0,0.0,0.0,6.7,9.0
2023-01-25 21:00:00,0.0,0.0,0.0,4.9,8.6
2023-01-25 22:00:00,0.0,0.0,0.0,2.7,8.3
2023-01-25 23:00:00,0.0,0.0,0.0,4.1,7.2
2023-01-26 00:00:00,0.0,0.0,0.0,4.3,8.3
2023-01-26 01:00:00,0.0,0.0,0.0,1.7,7.9
2023-01-26 02:00:00,0.0,0.0,0.0,2.1,8.6
2023-01-26 03:00:00,0.0,0.0,0.0,3.8,8.3
2023-01-26 04:00:00,0.0,0.0,0.0,3.2,7.2
2023-01-26 05:00:00,0.0,0.0,0.0,3.1,5.4
2023-01-26 06:00:00,0.0,0.0,0.0,1.8,6.8
2023-01-26 07:00:00,0.0,0.0,0.0,1.9,6.5
2023-01-26 08:00:00,382.9,249.0,759.8,2.2,3.6
2023-01-26 09:00:00,818.9,467.7,1061.2,3.4,3.2
2023-01-26 10:00:00,1216.8,635.5,1292.6,5.1,4.7
2023-01-26 11:00:00,1495.0,741.0,1438.0,6.5,6.5
2023-01-26 12:00:00,1594.9,776.9,1487.6,7.4,7.6
2023-01-26 13:00:00,1495.0,741.0,1438.0,8.3,9.4
2023-01-26 14:00:00,1216.8,635.5,1292.6,8.3,11.2
2023-01-26 15:00:00,818.9,467.7,1061.2,7.9,10.8
2023-01-26 16:00:00,382.9,249.0,759.8,8.0,9.7
2023-01-26 17:00:00,0.0,0.0,0.0,7.2,6.8
2023-01-26 18:00:00,0.0,0.0,0.0,5.4,6.5
2023-01-26 19:00:00,0.0,0.0,0.0,4.0,5.4
2023-01-26 20:00:00,0.0,0.0,0.0,3.9,6.5
2023-01-26 21:00:00,0.0,0.0,0.0,3.1,6.8
2023-01-26 22:00:00,0.0,0.0,0.0,2.1,6.8
2023-01-26 23:00:00,0.0,0.0,0.0,1.4,4.7
2023-01-27 00:00:00,0.0,0.0,0.0,2.8,6.5
2023-01-27 01:00:00,0.0,0.0,0.0,2.6,5.8
2023-01-27 02:00:00,0.0,0.0,0.0,3.0,6.1
2023-01-27 03:00:00,0.0,0.0,0.0,2.5,6.5
2023-01-27 04:00:00,0.0,0.0,0.0,2.6,6.8
2023-01-27 05:00:00,0.0,0.0,0.0,2.2,7.6
2023-01-27 06:00:00,0.0,0.0,0.0,0.1,8.3
2023-01-27 07:00:00,0.0,0.0,0.0,-0.6,8.6
2023-01-27 08:00:00,399.5,248.2,843.2,0.8,10.4
2023-01-27 09:00:00,847.5,462.7,1150.8,2.6,13.0
2023-01-27 10:00:00,1256.0,627.3,1386.8,3.4,13.3
2023-01-27 11:00:00,1541.5,730.8,1535.2,4.6,12.2
2023-01-27 12:00:00,1643.9,766.1,1585.8,6.4,15.8
2023-01-27 13:00:00,1541.5,730.8,1535.2,6.8,14.4
2023-01-27 14:00:00,1256.0,627.3,1386.8,7.6,13.0
2023-01-27 15:00:00,847.5,462.7,1150.8,8.0,12.6
2023-01-27 16:00:00,399.5,248.2,843.2,7.9,11.2
2023-01-27 17:00:00,0.0,0.0,0.0,7.1,5.0
2023-01-27 18:00:00,0.0,0.0,0.0,5.9,10.8
2023-01-27 19:00:00,0.0,0.0,0.0,7.1,6.8
2023-01-27 20:00:00,0.0,0.0,0.0,6.7,8.3
2023-01-27 21:00:00,0.0,0.0,0.0,2.4,9.0
2023-01-27 22:00:00,0.0,0.0,0.0,2.1,8.3
2023-01-27 23:00:00,0.0,0.0,0.0,3.8,13.3
2023-01-28 00:00:00,0.0,0.0,0.0,2.2,12.2
2023-01-28 01:00:00,0.0,0.0,0.0,2.0,12.2
2023-01-28 02:00:00,0.0,0.0,0.0,0.9,11.5
2023-01-28 03:00:00,0.0,0.0,0.0,0.1,10.4
2023-01-28 04:00:00,0.0,0.0,0.0,0.2,9.7
2023-01-28 05:00:00,0.0,0.0,0.0,-0.5,9.7
2023-01-28 06:00:00,0.0,0.0,0.0,-1.1,9.7
2023-01-28 07:00:00,3.7,2.3,760.3,-1.3,10.1
2023-01-28 08:00:00,439.7,230.5,1145.8,-0.4,9.0
2023-01-28 09:00:00,925.4,426.5,1476.9,1.6,10.1
2023-01-28 10:00:00,1367.8,576.9,1730.9,2.9,10.4
2023-01-28 11:00:00,1676.9,671.5,1890.6,4.2,12.2
2023-01-28 12:00:00,1787.8,703.7,1945.0,5.5,11.5
2023-01-28 13:00:00,1676.9,671.5,1890.6,6.7,10.4
2023-01-28 14:00:00,1367.8,576.9,1730.9,7.7,11.2
2023-01-28 15:00:00,925.4,426.5,1476.9,8.1,11.2
2023-01-28 16:00:00,439.7,230.5,1145.8,7.9,10.8
2023-01-28 17:00:00,3.7,2.3,760.3,6.3,6.5
2023-01-28 18:00:00,0.0,0.0,0.0,3.5,7.2
2023-01-28 19:00:00,0.0,0.0,0.0,3.5,7.9
2023-01-28 20:00:00,0.0,0.0,0.0,3.7,8.6
2023-01-28 21:00:00,0.0,0.0,0.0,4.4,8.3
2023-01-28 22:00:00,0.0,0.0,0.0,4.3,9.0
2023-01-28 23:00:00,0.0,0.0,0.0,4.0,8.6
2023-01-29 00:00:00,0.0,0.0,0.0,2.8,6.1
2023-01-29 01:00:00,0.0,0.0,0.0,2.7,6.1
2023-01-29 02:00:00,0.0,0.0,0.0,2.3,7.2
2023-01-29 03:00:00,0.0,0.0,0.0,2.2,8.3
2023-01-29 04:00:00,0.0,0.0,0.0,0.9,8.6
2023-01-29 05:00:00,0.0,0.0,0.0,1.9,9.0
2023-01-29 06:00:00,0.0,0.0,0.0,1.5,9.0
2023-01-29 07:00:00,9.7,6.1,754.2,1.6,8.6
2023-01-29 08:00:00,446.9,235.5,1137.3,0.4,7.6
2023-01-29 09:00:00,933.0,432.6,1466.1,2.3,6.5
2023-01-29 10:00:00,1375.3,583.7,1718.5,4.2,6.8
2023-01-29 11:00:00,1684.2,678.8,1877.2,5.9,8.3
2023-01-29 12:00:00,1795.0,711.2,1931.3,7.4,9.0
2023-01-29 13:00:00,1684.2,678.8,1877.2,8.7,9.0
2023-01-29 14:00:00,1375.3,583.7,1718.5,9.4,9.0
2023-01-29 15:00:00,933.0,432.6,1466.1,9.1,8.6
2023-01-29 16:00:00,446.9,235.5,1137.3,8.7,8.3
2023-01-29 17:00:00,9.7,6.1,754.2,5.9,5.4
2023-01-29 18:00:00,0.0,0.0,0.0,3.7,5.4
2023-01-29 19:00:00,0.0,0.0,0.0,2.4,6.5
2023-01-29 20:00:00,0.0,0.0,0.0,1.5,6.8
2023-01-29 21:00:00,0.0,0.0,0.0,1.8,6.8
2023-01-29 22:00:00,0.0,0.0,0.0,3.8,7.9
2023-01-29 23:00:00,0.0,0.0,0.0,1.0,11.2
2023-01-30 00:00:00,0.0,0.0,0.0,1.1,13.3
2023-01-30 01:00:00,0.0,0.0,0.0,1.3,15.1
2023-01-30 02:00:00,0.0,0.0,0.0,1.0,13.7
2023-01-30 03:00:00,0.0,0.0,0.0,0.8,13.7
2023-01-30 04:00:00,0.0,0.0,0.0,0.5,13.0
2023-01-30 05:00:00,0.0,0.0,0.0,0.1,12.6
2023-01-30 06:00:00,0.0,0.0,0.0,0.0,13.3
2023-01-30 07:00:00,15.3,10.5,606.0,0.3,13.7
2023-01-30 08:00:00,436.8,252.9,972.0,0.9,13.7
2023-01-30 09:00:00,904.7,461.0,1286.2,3.7,13.0
2023-01-30 10:00:00,1330.0,620.8,1527.3,6.0,10.8
2023-01-30 11:00:00,1626.9,721.2,1678.9,8.5,10.8
2023-01-30 12:00:00,1733.4,755.4,1730.6,10.2,10.4
2023-01-30 13:00:00,1626.9,721.2,1678.9,11.1,11.9
2023-01-30 14:00:00,1330.0,620.8,1527.3,11.7,10.1
2023-01-30 15:00:00,904.7,461.0,1286.2,12.2,7.9
2023-01-30 16:00:00,436.8,252.9,972.0,12.0,12.2
2023-01-30 17:00:00,15.3,10.5,606.0,9.8,12.2
2023-01-30 18:00:00,0.0,0.0,0.0,5.9,9.4
2023-01-30 19:00:00,0.0,0.0,0.0,5.3,8.6
2023-01-30 20:00:00,0.0,0.0,0.0,5.7,8.3
2023-01-30 21:00:00,0.0,0.0,0.0,3.8,8.6
2023-01-30 22:00:00,0.0,0.0,0.0,2.7,7.6
2023-01-30 23:00:00,0.0,0.0,0.0,2.3,8.6
2023-01-31 00:00:00,0.0,0.0,0.0,3.7,7.9
2023-01-31 01:00:00,0.0,0.0,0.0,3.2,6.5
2023-01-31 02:00:00,0.0,0.0,0.0,2.8,5.8
2023-01-31 03:00:00,0.0,0.0,0.0,1.3,6.1
2023-01-31 04:00:00,0.0,0.0,0.0,2.0,5.4
2023-01-31 05:00:00,0.0,0.0,0.0,1.6,4.7
2023-01-31 06:00:00,0.0,0.0,0.0,1.5,4.7
2023-01-31 07:00:00,22.1,14.2,719.5,1.4,5.0
2023-01-31 08:00:00,458.8,247.9,1095.2,1.4,5.0
2023-01-31 09:00:00,942.7,448.6,1417.8,4.6,4.3
2023-01-31 10:00:00,1382.3,602.6,1665.3,7.1,4.3
2023-01-31 11:00:00,1689.0,699.4,1821.0,9.1,6.5
2023-01-31 12:00:00,1798.9,732.4,1874.0,10.7,7.2
2023-01-31 13:00:00,1689.0,699.4,1821.0,11.7,7.9
2023-01-31 14:00:00,1382.3,602.6,1665.3,12.1,9.4
2023-01-31 15:00:00,942.7,448.6,1417.8,12.2,8.3
2023-01-31 16:00:00,458.8,247.9,1095.2,11.8,7.2
2023-01-31 17:00:00,22.1,14.2,719.5,9.6,7.2
2023-01-31 18:00:00,0.0,0.0,0.0,9.7,6.5
2023-01-31 19:00:00,0.0,0.0,0.0,5.6,7.2
2023-01-31 20:00:00,0.0,0.0,0.0,4.9,6.8
2023-01-31 21:00:00,0.0,0.0,0.0,4.4,6.8
2023-01-31 22:00:00,0.0,0.0,0.0,6.6,6.8
2023-01-31 23:00:00,0.0,0.0,0.0,3.6,6.5
2023-02-01 00:00:00,0.0,0.0,0.0,2.2,6.8
2023-02-01 01:00:00,0.0,0.0,0.0,1.4,6.8
2023-02-01 02:00:00,0.0,0.0,0.0,0.9,6.5
2023-02-01 03:00:00,0.0,0.0,0.0,1.8,6.1
2023-02-01 04:00:00,0.0,0.0,0.0,2.7,6.1
2023-02-01 05:00:00,0.0,0.0,0.0,3.0,5.8
2023-02-01 06:00:00,0.0,0.0,0.0,2.7,6.8
2023-02-01 07:00:00,28.1,18.6,665.2,2.5,6.8
2023-02-01 08:00:00,460.2,257.5,1033.5,3.1,6.5
2023-02-01 09:00:00,938.1,462.7,1349.7,6.0,6.5
2023-02-01 10:00:00,1371.8,620.1,1592.3,8.6,3.2
2023-02-01 11:00:00,1674.2,719.0,1744.9,10.6,4.0
2023-02-01 12:00:00,1782.7,752.8,1796.9,12.3,5.4
2023-02-01 13:00:00,1674.2,719.0,1744.9,13.2,7.2
2023-02-01 14:00:00,1371.8,620.1,1592.3,12.7,7.6
2023-02-01 15:00:00,938.1,462.7,1349.7,12.6,7.9
2023-02-01 16:00:00,460.2,257.5,1033.5,12.0,7.2
2023-02-01 17:00:00,28.1,18.6,665.2,10.9,6.8
2023-02-01 18:00:00,0.0,0.0,0.0,8.6,6.8
2023-02-01 19:00:00,0.0,0.0,0.0,5.1,7.2
2023-02-01 20:00:00,0.0,0.0,0.0,4.6,7.2
2023-02-01 21:00:00,0.0,0.0,0.0,3.4,7.6
2023-02-01 22:00:00,0.0,0.0,0.0,2.6,5.8
2023-02-01 23:00:00,0.0,0.0,0.0,5.9,4.7
2023-02-02 00:00:00,0.0,0.0,0.0,5.6,4.3
2023-02-02 01:00:00,0.0,0.0,0.0,4.5,5.0
2023-02-02 02:00:00,0.0,0.0,0.0,4.1,4.7
2023-02-02 03:00:00,0.0,0.0,0.0,3.8,4.7
2023-02-02 04:00:00,0.0,0.0,0.0,3.4,4.7
2023-02-02 05:00:00,0.0,0.0,0.0,3.0,4.7
2023-02-02 06:00:00,0.0,0.0,0.0,2.4,5.4
2023-02-02 07:00:00,35.5,22.0,774.2,2.2,5.8
2023-02-02 08:00:00,482.2,252.4,1151.3,1.5,6.5
2023-02-02 09:00:00,975.4,450.3,1475.2,6.2,7.6
2023-02-02 10:00:00,1422.6,602.1,1723.7,8.7,5.8
2023-02-02 11:00:00,1734.3,697.5,1879.9,10.3,5.4
2023-02-02 12:00:00,1845.9,730.1,1933.2,11.6,6.1
2023-02-02 13:00:00,1734.3,697.5,1879.9,12.6,7.6
2023-02-02 14:00:00,1422.6,602.1,1723.7,13.1,8.6
2023-02-02 15:00:00,975.4,450.3,1475.2,12.4,9.0
2023-02-02 16:00:00,482.2,252.4,1151.3,11.9,7.9
2023-02-02 17:00:00,35.5,22.0,774.2,9.3,5.4
2023-02-02 18:00:00,0.0,0.0,0.0,6.4,6.1
2023-02-02 19:00:00,0.0,0.0,0.0,5.1,8.3
2023-02-02 20:00:00,0.0,0.0,0.0,6.9,9.0
2023-02-02 21:00:00,0.0,0.0,0.0,9.1,8.6
2023-02-02 22:00:00,0.0,0.0,0.0,9.1,7.2
2023-02-02 23:00:00,0.0,0.0,0.0,7.7,7.2
2023-02-03 00:00:00,0.0,0.0,0.0,5.7,6.8
2023-02-03 01:00:00,0.0,0.0,0.0,2.4,7.2
2023-02-03 02:00:00,0.0,0.0,0.0,2.3,7.6
2023-02-03 03:00:00,0.0,0.0,0.0,2.3,7.2
2023-02-03 04:00:00,0.0,0.0,0.0,3.8,6.5
2023-02-03 05:00:00,0.0,0.0,0.0,3.5,6.1
2023-02-03 06:00:00,0.0,0.0,0.0,3.4,6.1
2023-02-03 07:00:00,40.2,28.0,588.5,3.4,5.4
2023-02-03 08:00:00,466.3,274.3,944.9,3.0,4.7
2023-02-03 09:00:00,935.9,485.8,1251.0,6.5,4.3
2023-02-03 10:00:00,1361.4,648.1,1485.8,9.0,3.6
2023-02-03 11:00:00,1657.7,750.2,1633.4,10.9,4.7
2023-02-03 12:00:00,1763.9,785.0,1683.8,12.4,5.8
2023-02-03 13:00:00,1657.7,750.2,1633.4,13.6,7.2
2023-02-03 14:00:00,1361.4,648.1,1485.8,14.3,7.9
2023-02-03 15:00:00,935.9,485.8,1251.0,14.5,8.6
2023-02-03 16:00:00,466.3,274.3,944.9,14.2,7.6
2023-02-03 17:00:00,40.2,28.0,588.5,11.6,4.7
2023-02-03 18:00:00,0.0,0.0,0.0,8.9,7.6
2023-02-03 19:00:00,0.0,0.0,0.0,7.6,8.3
2023-02-03 20:00:00,0.0,0.0,0.0,6.7,7.6
2023-02-03 21:00:00,0.0,0.0,0.0,9.7,8.3
2023-02-03 22:00:00,0.0,0.0,0.0,8.0,7.6
2023-02-03 23:00:00,0.0,0.0,0.0,7.5,7.6
2023-02-04 00:00:00,0.0,0.0,0.0,5.2,9.4
2023-02-04 01:00:00,0.0,0.0,0.0,3.3,9.7
2023-02-04 02:00:00,0.0,0.0,0.0,2.0,7.9
2023-02-04 03:00:00,0.0,0.0,0.0,1.8,6.1
2023-02-04 04:00:00,0.0,0.0,0.0,1.7,5.4
2023-02-04 05:00:00,0.0,0.0,0.0,2.4,5.8
2023-02-04 06:00:00,0.0,0.0,0.0,3.6,5.8
2023-02-04 07:00:00,43.2,34.7,353.3,3.8,5.8
2023-02-04 08:00:00,439.2,298.3,681.4,4.4,4.7
2023-02-04 09:00:00,875.0,524.7,963.1,7.0,4.3
2023-02-04 10:00:00,1269.3,698.4,1179.3,9.2,4.0
2023-02-04 11:00:00,1543.8,807.6,1315.2,10.6,5.8
2023-02-04 12:00:00,1642.2,844.9,1361.6,12.3,5.8
2023-02-04 13:00:00,1543.8,807.6,1315.2,13.7,6.1
2023-02-04 14:00:00,1269.3,698.4,1179.3,14.6,6.1
2023-02-04 15:00:00,875.0,524.7,963.1,14.9,6.1
2023-02-04 16:00:00,439.2,298.3,681.4,14.4,5.8
2023-02-04 17:00:00,43.2,34.7,353.3,12.1,8.3
